Province,Zone,Party,FirstName,LastName,24-1745,24-2233,25-0759,25-0952,25-1111
สกลนคร,3,พลังไทยรักไทย,ศุภพงศ์,แสงงาม,2,155,171,171,171
สกลนคร,3,ประชาชนปฏิรูป,จรูญ,เหล่าหว้าน,2,151,229,229,229
สกลนคร,3,พลังธรรมใหม่,มิตรชัย,เวยสาร,1,122,137,137,137
สกลนคร,3,ประชานิยม,อนันท์,เอกวงษา,1,121,129,129,129
สกลนคร,3,เพื่อชาติ,สุชาญ,สิทธิราช,1,102,121,121,121
สกลนคร,3,เพื่อแผ่นดิน,ณรงค์ศักดิ์,ปวงสุข,1,73,80,80,80
สกลนคร,3,ประชาภิวัฒน์,สุทัศน์,ชัยวิเศษ,0,56,62,62,62
สกลนคร,3,ไทรักธรรม,ริวัน,โสภาจร,1,44,41,41,41
สกลนคร,3,ภาคีเครือข่ายไทย,พรทิพย์,ดอกไม้,0,42,44,44,44
สกลนคร,3,ครูไทยเพื่อประชาชน,อัสราพร,วันดี,0,38,41,41,41
สกลนคร,3,พลังสังคม,ศรีประไพ,แสงศรีลา,0,19,22,22,22
สกลนคร,4,เพื่อไทย,อนุรักษ์,บุญศล,169,33129,34050,34050,34050
สกลนคร,4,พลังประชารัฐ,ณัฐกานต์,ไชยรบ,99,25719,25662,25662,25662
สกลนคร,4,อนาคตใหม่,วีระชน,นามประกาย,73,14480,16026,16026,16026
สกลนคร,4,ภูมิใจไทย,บัญชา,จันทศรี,14,3261,3254,3254,3254
สกลนคร,4,เสรีรวมไทย,รพีพงศ์,ตั้งธรรมพิทักษ์,6,1675,1832,1832,1832
สกลนคร,4,ประชาธิปัตย์,ประธาน,สุทธิคีรี,5,1003,1098,1098,1098
สกลนคร,4,เพื่อชาติ,วิกาล,โสเพ็ง,1,887,921,921,921
สกลนคร,4,ไทยศรีวิไลย์,อุบล,วงษ์รักไทย,0,879,901,901,901
สกลนคร,4,พลังท้องถิ่นไท,ธนวิชญ์,แก่นท้าว,36,601,618,618,618
สกลนคร,4,ชาติพัฒนา,ศกุลตลา,จันทรทรัพย์,0,436,448,448,448
สกลนคร,4,กรีน,บุญล้วน,จันดาหัวดง,0,417,410,410,410
สกลนคร,4,พลังไทยรักไทย,เกษียร,แก้วอุ่นเรือน,1,400,474,474,474
สกลนคร,4,เพื่อคนไทย,เศวต,ชื่นบุญ,0,353,360,360,360
สกลนคร,4,รวมพลังประชาชาติไทย,บุญรักษ์,วงษาไชย,0,294,310,310,310
สกลนคร,4,พลเมืองไทย,สุคนธ์ทิพย์,เพิ่มพูล,1,280,288,288,288
สกลนคร,4,เพื่อแผ่นดิน,ไมตรี,พลหาญ,0,252,267,267,267
สกลนคร,4,ประชาธรรมไทย,เดือน,ประคองจิตมั่น,0,244,239,239,239
สกลนคร,4,เศรษฐกิจใหม่,จารุวัฒน์,อัจฉริยชีวิน,1,236,271,271,271
สกลนคร,4,พลังปวงชนไทย,สงกรานต์,ป่ารันทม,0,231,168,168,168
สกลนคร,4,ประชาธิปไตยใหม่,บุญกาญจน์,ร่มวาปี,1,205,173,173,173
สกลนคร,4,พลังชาติไทย,ประยงค์,ไชยพร,0,179,186,186,186
สกลนคร,4,รักษ์ผืนป่าประเทศไทย,สุภาวดี,ชมพูพื้น,0,156,165,165,165
สกลนคร,4,ไทรักธรรม,นำทรัพย์,แก่นปัดชา,1,114,114,114,114
สกลนคร,4,พลังธรรมใหม่,อุฬารัตน์,รัตนะเวฬุ,1,105,106,106,106
สกลนคร,4,ประชาภิวัฒน์,หนูเตรียม,ศรีประทุม,0,85,84,84,84
สกลนคร,4,ประชาชนปฏิรูป,ประจักษ์,เวชภัณฑ์,0,85,86,86,86
สกลนคร,4,ประชานิยม,วีระพันธ์,สุนารักษ์,0,78,79,79,79
สกลนคร,4,พลังสังคม,ศรีสงคราม,แสงโยธา,0,64,53,53,53
สกลนคร,4,รวมใจไทย,อัจฉรา,ชั้นไพบูลย์,0,43,40,40,40
สกลนคร,4,ชาติไทยพัฒนา,ศักดิ์สิทธิ์,ธนางกูรตุ้มทอง,0,35,42,42,42
สกลนคร,4,ครูไทยเพื่อประชาชน,ทองสิริ,ปุกแก้ว,0,30,32,32,32
สกลนคร,5,เพื่อไทย,สกุณา,สาระนันท์,427,40699,44597,44597,44597
สกลนคร,5,พลังประชารัฐ,สมศักดิ์,สุขประเสริฐ,287,18815,19352,19352,19352
สกลนคร,5,อนาคตใหม่,อภิชิต,ถาบุตร,84,11266,13111,13111,13111
สกลนคร,5,เสรีรวมไทย,สมาน,สุขสุนันท์,20,2096,2085,2085,2085
สกลนคร,5,ประชาธิปัตย์,บุญรักษา,พรมวัง,7,1623,1859,1859,1859
สกลนคร,5,ภูมิใจไทย,วรวุฒิ,คอมแพงจันทร์,11,1081,1168,1168,1168
สกลนคร,5,เพื่อคนไทย,ประหยัด,ธานะราช,6,1056,1091,1091,1091
สกลนคร,5,ชาติพัฒนา,รังสฤษฎ์,ดาวจันทึก,8,1029,1117,1117,1117
สกลนคร,5,เพื่อชาติ,ขจรศักดิ์,เบ็ญชัย,20,590,634,634,634
สกลนคร,5,สยามพัฒนา,วัชรินทร์,ศรีถาพร,4,329,363,363,363
สกลนคร,5,ประชาธรรมไทย,พรรณี,แสนสา,1,306,306,306,306
สกลนคร,5,ประชานิยม,ณิชย์ฐกานต์,อินรีย์,5,286,317,317,317
สกลนคร,5,ประชาธิปไตยใหม่,เชี่ยวชาญ,แก้วคำภา,2,207,212,212,212
สกลนคร,5,เศรษฐกิจใหม่,อุลัยพร,ไตรวงค์ย้อย,1,195,228,228,228
สกลนคร,5,รวมพลังประชาชาติไทย,นิเวช,แก้วฝ่าย,7,195,233,233,233
สกลนคร,5,พลเมืองไทย,บุญมี,ป้อพระลัพ,0,143,147,147,147
สกลนคร,5,พลังธรรมใหม่,ณัฐสรวง,โพธิสุรินทร์,2,142,150,150,150
สกลนคร,5,ประชาไทย,เกรียงไกร,กองศรีหา,0,125,126,126,126
สกลนคร,5,ภูมิพลังเกษตรกรไทย,วสันต์,จันทร์โอ,0,119,127,127,127
สกลนคร,5,รักท้องถิ่นไทย,ธีระยุทธ,เวยสาร,0,112,126,126,126
สกลนคร,5,พลังไทยรักไทย,จิณภัทตา,สุวรรณรงค์,1,96,113,113,113
สกลนคร,5,ชาติไทยพัฒนา,ศักดิ์ชัย,โสบุญ,0,90,86,86,86
สกลนคร,5,พลังสังคม,ศิลณุลักษณ์,ปิ่นใจ,0,85,85,85,85
สกลนคร,5,ประชาภิวัฒน์,สุรพล,สารสังข์,1,83,104,104,104
สกลนคร,5,ประชาชนปฏิรูป,สายพันธุ์,ตงบุญไชย,0,73,76,76,76
สกลนคร,5,พลังชาติไทย,สว่าง,แก้วอินทร์ตา,0,71,80,80,80
สกลนคร,5,พลังท้องถิ่นไท,กิติชัย,สัตตราช,2,70,74,74,74
สกลนคร,5,กรีน,สงวน,อุปัน,1,63,62,62,62
สกลนคร,5,ไทรักธรรม,โสภา,หาญจำปา,0,33,38,38,38
สกลนคร,6,เพื่อไทย,เกษม,อุประ,283,23781,27341,27341,27341
สกลนคร,6,พลังประชารัฐ,อภิลักษณ์,เคนไชยวงศ์,157,22477,21494,21494,21494
สกลนคร,6,อนาคตใหม่,ยุทธเดช,ศรีพรหมทัต,125,15108,16866,16866,16866
สกลนคร,6,เสรีรวมไทย,พีระพงษ์,นิพันธ์,98,6226,6023,6023,6023
สกลนคร,6,เพื่อชาติ,วนิดา,พรหมชาติ,37,4905,5095,5095,5095
สกลนคร,6,ภูมิใจไทย,ประวิน,การุญ,29,1758,1973,1973,1973
สกลนคร,6,ชาติพัฒนา,ภานุวัติ,ยศรักษา,7,1698,1604,1604,1604
สกลนคร,6,ประชาธิปัตย์,ธนดล,จำรักษา,6,1056,1191,1191,1191
สกลนคร,6,พลังธรรมใหม่,นิทัศน์,รายยวา,6,943,948,948,948
สกลนคร,6,พลังปวงชนไทย,เพิ่มศักดิ์,จันทร์แดง,7,821,821,821,821
